name,address,plus_code,category,overall_rating,url,keywords
Singapore Island Cruise & Ferry Services,"31 Marina Coastal Dr, #01-04, Singapore 018988",7VC7+C7 Singapore,Ferry service,4.1,"https://www.google.com.sg/maps/place/Singapore+Island+Cruise+%26+Ferry+Services+Pte+Ltd/@1.2710096,103.8610292,17z/data=!3m1!4b1!4m5!3m4!1s0x31da191f77bbbc09:0x314af2095eeedae!8m2!3d1.2710412!4d103.8631963?hl=en","['tickets', 'website', 'experience', 'food']"
Yunomori Onsen & Spa,"1 Stadium Pl, #02-17/18 Wave Mall, Singapore 397628",8V3F+2C Singapore,Massage spa,4.1,"https://www.google.com.sg/maps/place/Yunomori+Onsen+%26+Spa/@1.3025249,103.8714332,17z/data=!3m2!4b1!5s0x31da18494cf47473:0xb825fcec47c23b35!4m5!3m4!1s0x31da1849669a11e3:0x9e3f2457ceeb59cf!8m2!3d1.3025249!4d103.8736219?hl=en","['sauna', 'baths', 'towels', 'naked', 'hot', 'nap', 'steam', 'locker', 'blankets', 'sento']"
Parliament of Singapore,"1 Parliament Pl, Singapore 178880",7VQ2+M5 Singapore,Government office,4.5,"https://www.google.com.sg/maps/place/Parliament+Of+Singapore/@1.2891543,103.8482976,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a0abd4d71d:0xeda26636dc4ea1dc!8m2!3d1.2891543!4d103.8504863?hl=en","['garden', 'great', 'architecture', 'history', 'security', 'night', 'MP', 'legislature', 'high', 'public']"
Mahaco Impex,"51 Arab St, Singapore 199748",8V25+8Q Singapore,Importer and Exporter,4.4,"https://www.google.com.sg/maps/place/Mahaco+Impex/@1.3008326,103.8572125,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b1004a1ab7:0x9e1b9011091b2291!8m2!3d1.3008181!4d103.8594007?hl=en","['fabrics', 'price']"
Kinetic Rain,"65 Airport Blvd., Singapore Changi Airport, Singapore 819663",9X6Q+MV Singapore,Tourist attraction,5,"https://www.google.com.sg/maps/place/Kinetic+Rain/@1.3616947,103.987542,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3d2ab0c95969:0xf13f06d153d20156!8m2!3d1.3616947!4d103.9897307?hl=en",[]
Remede Spa,"Remède Spa at The St. Regis Singapore, 29 Tanglin Road, 247911",8R4G+7C Singapore,Day spa,4.6,"https://www.google.com.sg/maps/place/Rem%C3%A8de+Spa+at+The+St+Regis+Singapore/@1.305692,103.8238248,17z/data=!3m1!4b1!4m5!3m4!1s0x31da198b0cddc5a3:0xdea120d89e3d2e70!8m2!3d1.3057877!4d103.8259653?hl=en",[]
Clarke Quay Central,"6 Eu Tong Sen St, Singapore 059817",7RQW+JJ Singapore,Shopping mall,4.2,"https://www.google.com.sg/maps/place/Clarke+Quay+Central/@1.2890252,103.8444211,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190a9bbec0d7:0x4d829ccbc19a9496!8m2!3d1.2890252!4d103.8466098?hl=en","['river', 'basement', 'evening', 'pubs', 'night', 'tourists', 'boat', 'nightscape', 'clubs', 'quiet']"
Royal Albatross,"8 Sentosa Gateway, 098269",7R59+HX Singapore,Tourist attraction,4.4,"https://www.google.com.sg/maps/place/Royal+Albatross+-+Luxury+Tall+Ship/@1.258897,103.8177133,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bfd0c788e8b:0xe971277666803a0f!8m2!3d1.258897!4d103.819902?hl=en","['sunset', 'cruise', 'romantic', 'sail', 'night', 'celebration', 'course', 'motion', 'yacht', 'anniversary']"
Loof,"331 North Bridge Rd, #03-07, Singapore 188720",7VW3+F8 Singapore,·$$,4.3,"https://www.google.com.sg/maps/place/Loof/@1.2962396,103.8510945,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a4fd04e891:0xb449d3debf93e82c!8m2!3d1.2962396!4d103.8532832?hl=en","['happy', 'roof', 'evening', 'bubble', 'chilli', 'chill', 'crowd', 'floor', 'windy', 'finger']"
Butterfly Park & Insect Kingdom,"51 Imbiah Rd, 099702",7R48+5P Singapore,Permanently closed,4,"https://www.google.com.sg/maps/place/Butterfly+Park+%26+Insect+Kingdom/@1.2554237,103.8145655,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bfeb6b4595b:0xe425943c4ea50389!8m2!3d1.2553602!4d103.8167801?hl=en",
SuperPark Singapore,"#02-477, Suntec City (North Wing, 3 Temasek Blvd, Tower 1, 038983",7VW5+7F Singapore,Theme park,4.2,"https://www.google.com.sg/maps/place/SuperPark+Singapore/@1.2957108,103.8564601,17z/data=!3m1!4b1!4m5!3m4!1s0x31da193f907e7fc3:0xddbe9e5d41cd7585!8m2!3d1.2957108!4d103.8586488?hl=en","['socks', 'trampoline', 'queue', 'crowd', 'lockers', 'waiver', 'skate', 'soccer', 'rock', 'baseball']"
Faber Peak,"109 Mount Faber Rd, Singapore 099203",7RC9+FR Singapore,Tourist attraction,4.4,"https://www.google.com.sg/maps/place/Mount+Faber+Peak/@1.2712211,103.8173673,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bdfc8c9a955:0x71ccd3b0ff43cefa!8m2!3d1.2712258!4d103.8195564?hl=en","['cable', 'walk', 'island', 'dinner', 'night', 'wedding', 'merlion', 'romantic', 'sky', 'happy']"
Coney Island Park,"Punggol Promenade Nature Walk, 829325",CW5C+PM Singapore,Park,4.4,"https://www.google.com.sg/maps/place/Coney+Island+Singapore/@1.4092951,103.9194609,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3e04eaaaaaab:0x1ac269e995e30bf5!8m2!3d1.4092951!4d103.9216496?hl=en","['cycle', 'beach', 'sandfly', 'monkeys', 'birds', 'insect', 'peaceful', 'rent', 'otters', 'construction']"
Orchard Gateway,"277 Orchard Rd, Singapore 238858",8R2Q+5P Singapore,Shopping mall,4.3,"https://www.google.com.sg/maps/place/Orchard+Gateway/@1.300459,103.8371629,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19913386997d:0xe503dd9abff03c80!8m2!3d1.300459!4d103.8393516?hl=en","['restaurants', 'library', 'brands', 'bridge', 'hotel', 'christmas', 'bus', 'free', 'walkway', 'strategic']"
The Fullerton Maritime Journey Tour,"1 Fullerton Square, Singapore 049178",7VP3+G6 Singapore,·5-star hotel,4.6,"https://www.google.com.sg/maps/place/The+Fullerton+Hotel+Singapore/@1.2863532,103.8508784,17z/data=!3m1!4b1!4m8!3m7!1s0x31da19090f9c176f:0x41c12c50babf70d0!5m2!4m1!1i2!8m2!3d1.2863532!4d103.8530671?hl=en",
Chek Jawa,Chek Jawa Trail,CX5R+FC Singapore,Nature preserve,4.6,"https://www.google.com.sg/maps/place/Chek+Jawa+Wetlands/@1.4087305,103.9888418,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3ea495b31353:0x7271b320b5190944!8m2!3d1.4087305!4d103.9910305?hl=en","['tide', 'monkeys', 'boardwalk', 'wild', 'mangrove', 'rent', 'jetty', 'ferry', 'van', 'monitor']"
Singapore Hong San See,"31 Mohamed Sultan Rd, Singapore 238975",7RVR+88 Singapore,Place of worship,4.5,"https://www.google.com.sg/maps/place/Hong+San+See+Temple/@1.293284,103.8386735,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199edab1d1d5:0x79d0433d9af4b05f!8m2!3d1.293284!4d103.8408622?hl=en",[]
"The Ritz-Carlton Spa, Singapore","7 Raffles Ave, Singapore 039799",7VR6+92 Singapore,Spa,4.4,"https://www.google.com.sg/maps/place/The+Ritz-Carlton+Spa/@1.2909687,103.8579322,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19423c408bf9:0x3600b232d0c03452!8m2!3d1.2909687!4d103.8601209?hl=en",[]
Tea Chapter,"9 Neil Rd, Singapore 088808",7RJV+3C Singapore,·$$,4.5,"https://www.google.com.sg/maps/place/Tea+Chapter+Trading+Pte+Ltd/@1.280196,103.8413941,17z/data=!3m2!4b1!5s0x31da1972a3a5b92f:0x2fc0a013a6b3de2a!4m5!3m4!1s0x31da1972a38e4b23:0x8202723a639cd097!8m2!3d1.280196!4d103.8435828?hl=en","['tea', 'snacks', 'afternoon', 'small', 'oolong', 'brewing', 'culture', 'chatting', 'traditional', 'educational']"
The Thai Spa,"Suntec City Mall, Tower 1, North Wing, Level 3, #324, 3 Temasek Boulevard, 038983",7VV5+VR Singapore,Spa,4.4,"https://www.google.com.sg/maps/place/THE+THAI+SPA+(BEST+SPA+IN+SINGAPORE)/@1.2946785,103.8574154,17z/data=!3m2!4b1!5s0x31da19aee05159db:0x64dca853a2157784!4m5!3m4!1s0x31da19cdbe8d9b17:0x351402eccd76c309!8m2!3d1.2946785!4d103.8596041?hl=en","['experience', 'thai', 'room', 'therapist', 'receptionist', 'skills', 'shower', 'lady', 'body', 'feet']"
People of the River,"1 Fullerton Square, Singapore 049178",7VP3+G2 Singapore,Sculpture,5,"https://www.google.com.sg/maps/place/The+Five+Boys+By+The+River/@1.2863545,103.8503691,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190908eac89d:0xf4122395b11f34d8!8m2!3d1.2863545!4d103.8525578?hl=en",[]
Altimate,"1 Raffles Pl, Level 61, Singapore 048616",7VM2+QF Singapore,Permanently closed,4.1,"https://www.google.com.sg/maps/place/Altimate/@1.2844948,103.8489686,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a8a4e520e9:0x111b3d63b554500d!8m2!3d1.2844948!4d103.8511573?hl=en",
The Projector,"6001 Beach Rd, #05-00 GOLDEN MILE TOWER, Singapore 199589",8V27+RF Singapore,Cinema,4.6,"https://www.google.com.sg/maps/place/The+Projector/@1.3020707,103.8615221,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b3955bc661:0x159e10d18759f984!8m2!3d1.3020707!4d103.8637108?hl=en","['bar', 'school', 'hipster', 'retro', 'mainstream', 'nostalgic', 'bean', 'live', 'djs', '80s']"
The Bicycle Hut,"1 North Bridge Road, Basement, #B1-53, High Street Centre, 179094",7RRX+2H Singapore,Bicycle rental service,4.9,"https://www.google.com.sg/maps/place/The+Bicycle+Hut/@1.290025,103.8467087,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a0c870570f:0xe69c3954fe9aea27!8m2!3d1.290025!4d103.8488974?hl=en","['price', 'town', 'mountain', 'electric', 'area', 'map', 'fatbike', 'money', 'river', 'evening']"
Bishan Ang Mo Kio Park,1384 Ang Mo Kio Ave 1,9R7V+9C Singapore,Park,4.5,"https://www.google.com.sg/maps/place/Bishan-Ang+Mo+Kio+Park/@1.3634088,103.8413727,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1720c0e3288f:0x7de130104fef81c5!8m2!3d1.3634088!4d103.8435614?hl=en","['exercise', 'stream', 'otters', 'canal', 'heron', 'meandering', 'drain', 'dog', 'monitor', 'naturalization']"
Coriander Leaf Cooking Classes,"30, #02-01 Victoria St, Chijmes, 187996",7VV3+V2 Singapore,·$$$,4.2,"https://www.google.com.sg/maps/place/Coriander+Leaf+@+Chijmes/@1.294726,103.8503353,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199f7a3c2c29:0x8a07bd15b14e2248!8m2!3d1.294726!4d103.852524?hl=en","['experience', 'dining', 'chef', 'lamb', 'naan', 'chops', 'momos', 'business', 'eggplant', 'kebab']"
Cathedral of the Good Shepherd,"A Queen St, Singapore 188533",7VW2+CF Singapore,Catholic church,4.8,"https://www.google.com.sg/maps/place/Cathedral+of+the+Good+Shepherd/@1.2960691,103.8490522,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a462bb5b77:0x8890ed7d83bfe2ad!8m2!3d1.2960691!4d103.8512409?hl=en","['renovated', 'adoration', 'christmas', 'room', 'heart', 'organ', 'homily', 'choir', 'basement', 'lord']"
JoyScoot,"#01-18A Raffles Ave, The Esplanade Mall, Singapore 039802",7VQ4+J4 Singapore,Bicycle rental service,4.8,"https://www.google.com.sg/maps/place/JoyScoot/@1.2890474,103.8530851,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19aa0e1aaaab:0x7484188581b72e0b!8m2!3d1.2890474!4d103.8552738?hl=en","['scooter', 'walk', 'prices']"
My Cozy Room Boutique Spa @ Cairnhill,"56 Cairnhill Rd, Singapore 229667",8R4Q+F4 Singapore,Beauty salon,4.6,"https://www.google.com.sg/maps/place/Best+Acne+Extraction+Facial+-+My+Cozy+Room/@1.3061592,103.8356042,17z/data=!3m2!4b1!5s0x31da19936d9e076b:0xcd317bf2177e8fe9!4m5!3m4!1s0x31da19936d786fc7:0x1a1213df707e60ab!8m2!3d1.3061592!4d103.8377929?hl=en","['blackhead', 'pain', 'hard', 'skin', 'redness', 'sensitive', 'afraid', 'shoulder', 'LED', 'nose']"
Lim Bo Seng Memorial,Lim Bo Seng Memorial,7VQ3+C6 Singapore,Monument,4.2,"https://www.google.com.sg/maps/place/Lim+Bo+Seng+Memorial/@1.288508,103.8508907,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1909d1eeaaab:0x706e2a706ce09523!8m2!3d1.288508!4d103.8530794?hl=en",['war']
Marina Bay Golf Course,"#01-01 80 Rhu Cross, 01, Singapore 437437",7VVC+8J Singapore,Public golf course,4.4,"https://www.google.com.sg/maps/place/Marina+Bay+Golf+Course/@1.293296,103.8693475,17z/data=!3m1!4b1!4m5!3m4!1s0x31da18547a193767:0xc2448b1f729923e!8m2!3d1.293296!4d103.8715362?hl=en","['night', 'bunkers', 'cafe', 'parking', 'fairway', 'system', 'links', 'hole', 'handicap', 'distance']"
Hatyai Thai Massage,"58A Temple St, Singapore 058603",7RMV+9C Singapore,Thai massage,4.5,"https://www.google.com.sg/maps/place/Hatyai+Thai+Massage+-+Kneading+your+needs+since+1996/@1.2834294,103.8413186,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19734046bd6f:0xcf7bf75b1786b224!8m2!3d1.2833504!4d103.8434606?hl=en","['skills', 'price', 'relax']"
G-MAX Reverse Bungy,"3E River Valley Road, Clarke Quay, Block E, 179024",7RRW+4R Singapore,Amusement park ride,4.3,"https://www.google.com.sg/maps/place/G-Max+Reverse+Bungy/@1.2903543,103.8449229,17z/data=!3m2!4b1!5s0x31da19a03c463807:0xb825fcec486a928c!4m5!3m4!1s0x31da199f7a3c2c29:0xfd1eb92743834dab!8m2!3d1.2903543!4d103.8471116?hl=en","['experience', 'swing', 'price', 'bungee', 'heart']"
The Smith Street Taps,"335 Smith St, #02-062, Singapore 050335",7RJV+WC Singapore,·$$,4.5,"https://www.google.com.sg/maps/place/Smith+Street+Taps/@1.2823685,103.8414068,17z/data=!3m1!4b1!4m5!3m4!1s0x31da197319be4077:0x27007f7f3d3219d2!8m2!3d1.2823504!4d103.8436273?hl=en","['craft', 'stall', 'hawker', 'local', 'satay', 'beer', 'floor', 'tourists', 'air', 'bottle']"
Orchid Garden & Koi Pond,T2 Arrival Dr,9X3Q+HJ Singapore,Park,4.7,"https://www.google.com.sg/maps/place/Orchid+Garden+%26+Koi+Pond/@1.3539858,103.9868191,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3c8dcb7bf571:0x2bb3b996473eacd0!8m2!3d1.3539858!4d103.9890078?hl=en","['beautiful', 'airport', 'orchids', 'oasis', 'bridge']"
Drama Box,"Trengganu St, 14A C, Singapore 058468",7RMV+6M Singapore,Theater company,4.8,"https://www.google.com.sg/maps/place/Drama+Box+%E6%88%8F%E5%89%A7%E7%9B%92/@1.2830666,103.842006,17z/data=!3m1!4b1!4m5!3m4!1s0x31da197330cc5a45:0xd771967ba58b7a9e!8m2!3d1.2830666!4d103.8441947?hl=en",[]
Red Dot Design Museum,"11 Marina Blvd, Singapore 018940",7VJ4+3G Singapore,Museum,4.2,"https://www.google.com.sg/maps/place/Red+Dot+Design+Museum/@1.2801563,103.8541164,17z/data=!3m2!4b1!5s0x31da190fea3bb04f:0xa6e4b1a6bfe318c8!4m5!3m4!1s0x31da1912c68752ab:0xfafa51da63b1f3ed!8m2!3d1.2801563!4d103.8563051?hl=en","['technology', 'innovative', 'klook', 'award', 'designer', 'vouchers', 'gadgets', 'industrial', 'prototype', 'human']"
Dnata Lounge,Located in: Singapore Changi Airport,9X6R+H9 Singapore,·$,4,"https://www.google.com.sg/maps/place/dnata+Lounge+Terminal+1/@1.3613954,103.9887899,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3c8992d797bf:0xafa12fd5eecc9903!8m2!3d1.3613954!4d103.9909786?hl=en","['shower', 'alcohol', 'priority', 'seats', 'toilets', 'sofa', 'wifi', 'udon', 'towel', 'curry']"
The Other Room,"320 Orchard Rd, #01-05 Marriott Tang Plaza Hotel, Singapore 238865",8R4M+52 Singapore,Bar,4.7,"https://www.google.com.sg/maps/place/The+Other+Room/@1.3054546,103.8304288,17z/data=!3m1!4b1!4m5!3m4!1s0x31da198d84a8766d:0x5a466a0965b64840!8m2!3d1.3054546!4d103.8326175?hl=en","['cocktails', 'atmosphere', 'door', 'music', 'experience', 'hotel', 'lobby', 'night', 'menu', 'table']"
Library @ Orchard,"277 Orchard Road, Orchard Gateway, #03-12 #04-11, 238858",8R2Q+5Q Singapore,Public library,4.5,"https://www.google.com.sg/maps/place/library@orchard/@1.3004531,103.8372844,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19912b422e6b:0x2a2b739c7183f500!8m2!3d1.3004531!4d103.8394731?hl=en","['design', 'magazine', 'photo', 'atmosphere', 'laptop', 'shelves', 'fiction', 'peaceful', 'quiet', 'aesthetically']"
Central Fire Station,"62 Hill St, Singapore 179367",7RRX+VP Singapore,Fire station,4.5,"https://www.google.com.sg/maps/place/Central+Fire+Station/@1.2922085,103.8470737,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a13fb015eb:0xb4bec4a394a810b0!8m2!3d1.2921862!4d103.8493054?hl=en","['museum', 'history', 'kids', 'house', 'architecture', 'saturday', 'educational']"
Jubilee Bridge,"1 Esplanade Dr, Singapore 038981",7VQ3+5Q Singapore,Bridge,4.7,"https://www.google.com.sg/maps/place/Jubilee+Bridge/@1.2879361,103.8521974,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19082013f183:0xbeb5a32aa891aab0!8m2!3d1.2879361!4d103.8543861?hl=en","['night', 'beautiful', 'walk', 'bay', 'light', 'gardens', 'weather', 'crowds', 'photos']"
Anderson Bridge,"Fullerton Rd, Singapore 049212",7VP3+W5 Singapore,Bridge,4.4,"https://www.google.com.sg/maps/place/Anderson+Bridge/@1.287296,103.8507912,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19090a6d9a73:0x47f39fe1f472f166!8m2!3d1.287296!4d103.8529799?hl=en","['history', 'night', '1910', 'photo', 'governor', 'mouth', 'steel', 'pedestrians']"
Sentosa 4D Adventureland,"51B Imbiah Rd, 099708",7R48+5J Singapore,Theme park,4.1,"https://www.google.com.sg/maps/place/Sentosa+4D+AdventureLand/@1.2553977,103.8143296,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bfeaffda939:0xde845dc016c24f40!8m2!3d1.2553977!4d103.8165183?hl=en","['log', 'money', 'shows', 'waste', 'technology', 'queue', 'island', '3d', 'motion', 'machine']"
Singapore Sports Hub,sportshub.com.sg,8V3G+HR Singapore,Sports complex,4.4,"https://www.google.com.sg/maps/place/Singapore+Sports+Hub/@1.3039845,103.8748321,17z/data=!3m1!4b1!4m5!3m4!1s0x31da18494555554b:0x19aa586d5ef8b666!8m2!3d1.3039845!4d103.8770208?hl=en","['concert', 'rock', 'running', 'coldplay', 'climbing', 'u2', 'southeast', 'dome', 'multi-sport', 'inter']"
The Crazy Elephant,"3E River Valley Rd, #01-03/04, Singapore 179024",7RRW+3H Singapore,·$$,4.4,"https://www.google.com.sg/maps/place/Crazy+Elephant/@1.2902384,103.8442587,17z/data=!3m2!4b1!5s0x31da19a03c463807:0xb825fcec486a928c!4m5!3m4!1s0x31da19a0469589f7:0x78d08d7ceb66b422!8m2!3d1.2902384!4d103.8464474?hl=en","['blues', 'band', 'pool', 'river', 'happy', 'classic', 'jam', 'chill', 'machine', 'jokes']"
Kuan Yin Thong Hood Cho Temple,"178 Waterloo St, Singapore 187964",8V23+85 Singapore,Buddhist temple,4.7,"https://www.google.com.sg/maps/place/Kwan+Im+Thong+Hood+Cho+Temple/@1.3008609,103.8508094,17z/data=!3m2!4b1!5s0x31da19bb074e24b7:0x4dffa4b7ca13be86!4m5!3m4!1s0x31da19bb06347549:0x9d2857856e4e78e0!8m2!3d1.3008609!4d103.8529981?hl=en","['pray', 'blessings', 'flowers', 'chinese', 'wishes', 'believe', 'good', 'lunar', 'kau', 'divination']"
Marina Square,"6 Raffles Blvd, Marina Square, Singapore 039594",7VR5+F3 Singapore,Shopping mall,4.3,"https://www.google.com.sg/maps/place/Marina+Square/@1.2911534,103.8554891,17z/data=!3m1!4b1!4m5!3m4!1s0x31da193bb69442f5:0xb2dc5b4451335bf9!8m2!3d1.2911534!4d103.8576778?hl=en","['walk', 'crowd', 'marina', 'renovated', 'attractions', 'f1', 'window', 'quiet', 'atrium', 'ritz']"
Far East Organization Children's Garden,"18 Marina Gardens Dr, Singapore 018953",7VM8+8Q Singapore,Water park,4.7,"https://www.google.com.sg/maps/place/Far+East+Organization+Children%E2%80%99s+Garden/@1.2833079,103.8647833,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190214006277:0x2971d0f2a235cf7e!8m2!3d1.2833079!4d103.866972?hl=en","['play', 'shower', 'parents', 'for', 'fountain', 'swimsuit', 'sand', 'tree', 'fans', 'wash']"
Horizon Fast Ferry,"1 Maritime Square, #03-47, Singapore 099253",7R7C+M4 Singapore,Ferry service,4,"https://www.google.com.sg/maps/place/Horizon+Fast+Ferry/@1.264218,103.8181693,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1be242d8ff93:0x7ce649b85d67c081!8m2!3d1.264218!4d103.820358?hl=en","['tickets', 'comfortable', 'ferry', 'price', 'queue', 'pay', 'TV', 'hotels', 'air', 'toilet']"
City Hall Building,"3 St Andrew's Rd, Singapore 178958",7VR2+7M Singapore,Monument,4.6,"https://www.google.com.sg/maps/place/Former+City+Hall/@1.29068,103.8495543,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a73c85876f:0x7aea3e37018775b1!8m2!3d1.29068!4d103.851743?hl=en",[]
Singapore Maxi Cab & Minibus Booking by SGMaxi Pte Ltd,"1 Fullerton Road #02-01 One Fullerton, 049213",7VP3+7H Singapore,Airport shuttle service,4.7,"https://www.google.com.sg/maps/place/SGMAXI+Pte+Ltd/@1.2856406,103.8517292,17z/data=!3m1!4b1!4m5!3m4!1s0x31da18757ba21f5b:0xe5fcfcd9d5def61!8m2!3d1.2856331!4d103.8538173?hl=en","['minibus', 'driver', 'polite', 'comfortable', 'prices', 'company', 'book', 'communication', 'gentleman', 'competitive']"
Native,"52a Amoy St, Singapore 069878",7RJW+3P Singapore,·$$$,4.6,"https://www.google.com.sg/maps/place/Native/@1.2801431,103.8445914,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190d64539b79:0x3bd8a2fabc3d6577!8m2!3d1.2801431!4d103.8467801?hl=en","['ingredients', 'spirits', 'creative', 'concept', 'story', 'passionate', 'grasshopper', 'ants', 'sustainable', 'experiment']"
It works by Hama,SG Orchard Road 304 By appointment +65 96588638 Lucky Plaza 01-89 邮政编码: 238863,8R3M+PG Singapore,Massage therapist,4.2,"https://www.google.com.sg/maps/place/It+Works+by+Hama/@1.3042733,103.8315874,17z/data=!4m5!3m4!1s0x31da19926d40711d:0x948bf69b218b70d8!8m2!3d1.3042673!4d103.8337727?hl=en",[]
Lian Shan Shuang Lin Temple,"184 Jalan Toa Payoh, Singapore 319944",8VH4+XH Singapore,Monastery,4.5,"https://www.google.com.sg/maps/place/Lian+Shan+Shuang+Lin+Monastery/@1.3298827,103.8542681,17z/data=!3m1!4b1!4m5!3m4!1s0x31da177cb09f8681:0x97fe1db0263904f8!8m2!3d1.3298047!4d103.8564371?hl=en","['temple', 'pray', 'peaceful', 'history', 'architecture', 'buddhist', 'building', 'renovation', 'vegetarian', 'pagoda']"
Imperial Apple Spa,"171 Tras St, #01-179 Union Building, Singapore 079025",7RFV+RH Singapore,Spa,4.3,"https://www.google.com.sg/maps/place/Imperial+Apple+Spa/@1.2745205,103.8417307,17z/data=!3m1!4b1!4m5!3m4!1s0x31da196b44fc6b43:0xa152478e2df9f8d0!8m2!3d1.2745216!4d103.8439119?hl=en","['price', 'clean', 'relaxing', 'professional', 'room', 'night', 'skills', 'oil', 'neck', 'body']"
Jurong East Swimming Complex,"21 Jurong East Street 31, Singapore 609517",8PWH+FP Singapore,Swimming pool,4.2,"https://www.google.com.sg/maps/place/Jurong+East+Swimming+Complex/@1.3461702,103.7271584,17z/data=!3m1!4b1!4m5!3m4!1s0x31da10200be7a159:0x27823850b15e7096!8m2!3d1.3461702!4d103.7293471?hl=en","['lazy', 'renovation', 'fee', 'rental', 'slides', 'exercise', 'competition', 'cash', 'yellow', 'stadium']"
Chan Ngee,"247 South Bridge Rd, Singapore 058796",7RJW+X5 Singapore,Antique store,4,"https://www.google.com.sg/maps/place/Chan+Ngee+%E7%81%BF%E8%89%BA/@1.2823948,103.8432746,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190cd093d025:0xcbf148dc55ab8923!8m2!3d1.2823875!4d103.8454758?hl=en",[]
Changi Sailing Club,"32 Netheravon Rd, Singapore 508508",9XRH+WV Singapore,Sailing club,4.3,"https://www.google.com.sg/maps/place/Changi+Sailing+Club/@1.3923333,103.9774696,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3c1807c44519:0xe03ca09a311925ed!8m2!3d1.3922233!4d103.97966?hl=en","['sunset', 'lunch', 'swimming', 'drinks', 'scenery', 'vacation', 'walk', 'menu', 'windy', 'curry']"
Banyan Tree Spa Marina Bay Sands,"10 Bayfront Avenue Tower 1, Level 55 Hotel Marina Bay Sands, 018956",7VM5+9H Singapore,Spa,4.5,"https://www.google.com.sg/maps/place/Banyan+Tree+Spa,+Marina+Bay+Sands/@1.2834492,103.8567564,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1905a6a2df35:0x433179e48337e94f!8m2!3d1.2834492!4d103.8589451?hl=en","['experience', 'price', 'room', 'hotel', 'thai', 'treatment', 'clean', 'relaxing']"
